neuron_id,influence_corr,stability_corr,abs_influence_corr,abs_stability_corr
84,0.18854424956690716,-0.29571297517294926,0.18854424956690716,0.29571297517294926
85,-0.1784888620845027,0.037190463254701864,0.1784888620845027,0.037190463254701864
86,0.19733581917394546,-0.06244377791167321,0.19733581917394546,0.06244377791167321
87,0.015602453634697018,-0.012117565231788224,0.015602453634697018,0.012117565231788224
88,-0.2871911951809445,0.12306310390001961,0.2871911951809445,0.12306310390001961
89,0.14888636978942507,0.015604961765049864,0.14888636978942507,0.015604961765049864
90,-0.08105779648585645,0.19074436440650727,0.08105779648585645,0.19074436440650727
91,-0.6256098999177448,0.3746146142787688,0.6256098999177448,0.3746146142787688
92,-0.21086400078240253,0.2560549598548057,0.21086400078240253,0.2560549598548057
93,0.14053560363834675,0.003914934841503015,0.14053560363834675,0.003914934841503015
94,0.4493528925677683,-0.4336429445178911,0.4493528925677683,0.4336429445178911
95,-0.1799941555935299,0.2589072170059719,0.1799941555935299,0.2589072170059719
96,-0.2203894819345486,0.10978419200235545,0.2203894819345486,0.10978419200235545
97,0.23974022481275964,-0.08017586678470817,0.23974022481275964,0.08017586678470817
98,-0.30112597489406856,0.08931766821972419,0.30112597489406856,0.08931766821972419
99,0.1664974614664793,0.027146194610736394,0.1664974614664793,0.027146194610736394
100,0.035912568960315416,0.028764096294919512,0.035912568960315416,0.028764096294919512
101,0.23026800580279277,0.004697624503002248,0.23026800580279277,0.004697624503002248
102,-0.31651117043744326,0.2512300873911346,0.31651117043744326,0.2512300873911346
103,-0.10503419633290509,-0.00999222618532378,0.10503419633290509,0.00999222618532378
104,0.6115775220937234,-0.2751074602604252,0.6115775220937234,0.2751074602604252
105,-0.3254330281071148,0.2333014174745808,0.3254330281071148,0.2333014174745808
106,-0.04854790197866748,-0.023256072898549814,0.04854790197866748,0.023256072898549814
107,-0.33360668257116355,0.35574806119508773,0.33360668257116355,0.35574806119508773
108,0.3698914521801944,-0.4448475434767651,0.3698914521801944,0.4448475434767651
109,0.39911328956316505,-0.16166719785831052,0.39911328956316505,0.16166719785831052
110,-0.21419704569352807,0.16404304876422235,0.21419704569352807,0.16404304876422235
111,-0.5162315343322016,0.3160287394283926,0.5162315343322016,0.3160287394283926
112,0.24847250499271953,-0.2901392257930167,0.24847250499271953,0.2901392257930167
113,-0.3674771915064266,0.25380516515743184,0.3674771915064266,0.25380516515743184
114,0.20532769498813086,-0.15736850458207552,0.20532769498813086,0.15736850458207552
115,-0.16467236400791338,0.34087929136869394,0.16467236400791338,0.34087929136869394
116,0.4188674696112994,-0.16423723815654354,0.4188674696112994,0.16423723815654354
117,-0.17809858671929552,0.4617948380716299,0.17809858671929552,0.4617948380716299
118,0.22058988101796237,-0.23788615207903605,0.22058988101796237,0.23788615207903605
119,-0.18382943359519158,0.10714205838677918,0.18382943359519158,0.10714205838677918
120,-0.07055418126131632,-0.07466158217181715,0.07055418126131632,0.07466158217181715
121,0.4169949690510023,-0.23297092046173157,0.4169949690510023,0.23297092046173157
122,0.03498837388259776,0.027927029434355946,0.03498837388259776,0.027927029434355946
123,0.1728881268861179,-0.17612300948862158,0.1728881268861179,0.17612300948862158
124,-0.12413777828606476,0.0003988703598450938,0.12413777828606476,0.0003988703598450938
125,0.16548018855768973,-0.09393580649386063,0.16548018855768973,0.09393580649386063
126,-0.06962550957166476,0.07471984311222213,0.06962550957166476,0.07471984311222213
127,0.05997912139573091,-0.04923085695778549,0.05997912139573091,0.04923085695778549
128,0.2630934927948291,-0.11636909846239023,0.2630934927948291,0.11636909846239023
129,0.06660739251442722,0.03011368098587157,0.06660739251442722,0.03011368098587157
130,-0.35731269910384156,0.27737805587898323,0.35731269910384156,0.27737805587898323
131,-0.3946188750949647,0.06417843555629514,0.3946188750949647,0.06417843555629514
132,0.17293446800106,-0.1914984677141106,0.17293446800106,0.1914984677141106
133,0.08804938732925498,0.05213434893933903,0.08804938732925498,0.05213434893933903
134,0.5408417083430573,-0.3988179721760034,0.5408417083430573,0.3988179721760034
135,-0.040677188188995364,0.01769243286945716,0.040677188188995364,0.01769243286945716
136,0.38569621112579616,-0.32478434092469033,0.38569621112579616,0.32478434092469033
137,0.0021961767508948404,-0.01704976557411773,0.0021961767508948404,0.01704976557411773
138,0.33133695758016807,-0.39012885600942326,0.33133695758016807,0.39012885600942326
139,-0.23653749263490514,-0.001319089067443967,0.23653749263490514,0.001319089067443967
140,0.10673384320629208,-0.29427949526575325,0.10673384320629208,0.29427949526575325
141,-0.47403413100787717,0.11941258836341889,0.47403413100787717,0.11941258836341889
142,-0.3146603535516585,-0.19404385433231397,0.3146603535516585,0.19404385433231397
143,0.23213001445252185,0.1262737069823807,0.23213001445252185,0.1262737069823807
144,-0.45377943685346045,0.15879891393733148,0.45377943685346045,0.15879891393733148
145,-0.04488693364464321,-0.04442593364713188,0.04488693364464321,0.04442593364713188
146,-0.014463479559539347,-0.24757348299248516,0.014463479559539347,0.24757348299248516
147,-0.14844390886859804,0.01007034246203443,0.14844390886859804,0.01007034246203443
148,-0.06420555167909048,0.07463700520201978,0.06420555167909048,0.07463700520201978
149,0.1189334893144092,-0.21462946222304508,0.1189334893144092,0.21462946222304508
150,0.2682981206848121,-0.4418384715388212,0.2682981206848121,0.4418384715388212
151,0.14278775504522703,-0.16602353633519665,0.14278775504522703,0.16602353633519665
152,0.3627905534398189,-0.16403754711096513,0.3627905534398189,0.16403754711096513
153,-0.39968385288506486,0.4061098145838462,0.39968385288506486,0.4061098145838462
154,0.2587499747283397,0.0010285152814653378,0.2587499747283397,0.0010285152814653378
155,-0.09260693828034576,0.3306449788955622,0.09260693828034576,0.3306449788955622
156,0.020550453460481108,0.2083259317855099,0.020550453460481108,0.2083259317855099
157,-0.32308640263678057,0.3951731116673419,0.32308640263678057,0.3951731116673419
158,-0.014148049039788349,-0.2671819494443008,0.014148049039788349,0.2671819494443008
159,-0.5409762560552674,0.3781390635196302,0.5409762560552674,0.3781390635196302
160,0.3649563660061814,0.12055770995207528,0.3649563660061814,0.12055770995207528
161,0.3185276129531787,-0.1853690467237269,0.3185276129531787,0.1853690467237269
162,0.21316914096254985,-0.06394650758854921,0.21316914096254985,0.06394650758854921
163,-0.6137390708511384,0.5317369659830282,0.6137390708511384,0.5317369659830282
164,0.37174746844846024,-0.3896093685750123,0.37174746844846024,0.3896093685750123
165,-0.3131080865535683,0.2935316074506948,0.3131080865535683,0.2935316074506948
166,-0.354602620033828,0.0993783799171664,0.354602620033828,0.0993783799171664
167,-0.3342708133793124,0.566846752635084,0.3342708133793124,0.566846752635084
168,0.16560405780741547,0.0505536683202877,0.16560405780741547,0.0505536683202877
169,-0.02587264510288203,0.16818547347315652,0.02587264510288203,0.16818547347315652
170,0.04116126092690684,0.05882359426107912,0.04116126092690684,0.05882359426107912
171,-0.11679960804800832,0.26313213112312944,0.11679960804800832,0.26313213112312944
172,0.25012226893773093,-0.37724602966205645,0.25012226893773093,0.37724602966205645
173,0.21954516150355632,-0.3727169764249597,0.21954516150355632,0.3727169764249597
174,-0.465204283280103,0.12143265421499885,0.465204283280103,0.12143265421499885
175,-0.09659718925543113,-0.14899867633993488,0.09659718925543113,0.14899867633993488
176,0.5362984487378873,-0.2999646864999178,0.5362984487378873,0.2999646864999178
177,0.08264425698714231,-0.24173025060730122,0.08264425698714231,0.24173025060730122
178,0.17344487707494627,-0.2225955368894628,0.17344487707494627,0.2225955368894628
179,-0.18872555559686707,-0.19872967481080275,0.18872555559686707,0.19872967481080275
180,0.17951831497285597,-0.00200951365854175,0.17951831497285597,0.00200951365854175
181,0.08037065898166625,-0.03361657032937398,0.08037065898166625,0.03361657032937398
182,-0.06718704458389593,-0.0837275582499733,0.06718704458389593,0.0837275582499733
183,0.14940177063066354,-0.12521725409998846,0.14940177063066354,0.12521725409998846
184,-0.32685681497244945,0.16916229321671286,0.32685681497244945,0.16916229321671286
185,0.1129081334145441,0.06761078549963928,0.1129081334145441,0.06761078549963928
186,0.04702066564657646,-0.024789018688122222,0.04702066564657646,0.024789018688122222
187,-0.051615294911668934,0.17795541035649118,0.051615294911668934,0.17795541035649118
188,-0.5198780520399761,0.4708062731515565,0.5198780520399761,0.4708062731515565
189,-0.19091717954840676,-0.11092991908443715,0.19091717954840676,0.11092991908443715
190,0.4255482992730931,-0.2936321723765454,0.4255482992730931,0.2936321723765454
191,-0.08217310331063195,-0.019959128696204972,0.08217310331063195,0.019959128696204972
192,-0.5446690795656216,0.2373037967177243,0.5446690795656216,0.2373037967177243
193,0.013701570139597705,-0.10825222454120931,0.013701570139597705,0.10825222454120931
194,0.42907468035753316,-0.2577776331583314,0.42907468035753316,0.2577776331583314
195,-0.4918389031280259,0.15956386886608456,0.4918389031280259,0.15956386886608456
196,-0.3245038971637676,0.30445714926665424,0.3245038971637676,0.30445714926665424
197,-0.11612204691159335,-0.2622199509921209,0.11612204691159335,0.2622199509921209
198,0.11959384532821428,0.16429650087942888,0.11959384532821428,0.16429650087942888
199,-0.058622201129947094,0.04283494350179773,0.058622201129947094,0.04283494350179773
200,-0.36510375648862403,0.035493221216805135,0.36510375648862403,0.035493221216805135
201,-0.1244630643661987,0.23173026708555022,0.1244630643661987,0.23173026708555022
202,-0.058980248637391965,0.06215883708681611,0.058980248637391965,0.06215883708681611
203,-0.34476631087710585,0.11762866435476085,0.34476631087710585,0.11762866435476085
204,0.3982930006221457,-0.23986752988374938,0.3982930006221457,0.23986752988374938
205,-0.10919556635909211,0.16744476923053295,0.10919556635909211,0.16744476923053295
206,-0.1370632332000754,-0.15120433497267177,0.1370632332000754,0.15120433497267177
207,0.05433996120273741,-0.07512162821970837,0.05433996120273741,0.07512162821970837
208,0.3796909328950582,-0.1034277163754044,0.3796909328950582,0.1034277163754044
209,-0.5167197263349511,0.37122705673683615,0.5167197263349511,0.37122705673683615
210,0.3815672656318987,-0.4162941947188965,0.3815672656318987,0.4162941947188965
211,0.0659094542752035,0.14094321570638688,0.0659094542752035,0.14094321570638688
212,-0.18896078425648843,0.17189454008562047,0.18896078425648843,0.17189454008562047
213,0.04065698396386279,0.09001520097873815,0.04065698396386279,0.09001520097873815
214,-0.4642507917576187,0.0844700689574201,0.4642507917576187,0.0844700689574201
215,-0.30095634282191885,0.2387023216068001,0.30095634282191885,0.2387023216068001
216,0.06683280043817585,-0.042291678156301034,0.06683280043817585,0.042291678156301034
217,-0.4868629579595165,0.25199729235441426,0.4868629579595165,0.25199729235441426
218,0.3099092157420121,0.06291444809948268,0.3099092157420121,0.06291444809948268
219,0.5104436294789203,-0.3728902199533875,0.5104436294789203,0.3728902199533875
220,-0.2592258626926018,0.4905240251446332,0.2592258626926018,0.4905240251446332
221,-0.5227446975334548,0.17038906737243253,0.5227446975334548,0.17038906737243253
222,-0.2832724063062338,0.23462027995490994,0.2832724063062338,0.23462027995490994
223,0.5036014830271023,-0.3099748075023595,0.5036014830271023,0.3099748075023595
224,-0.3165143024943625,0.22347421516657062,0.3165143024943625,0.22347421516657062
225,-0.6190415914883859,0.2904667464905904,0.6190415914883859,0.2904667464905904
226,-0.07191614606436923,0.1294035108353677,0.07191614606436923,0.1294035108353677
227,-0.4375760420450383,0.6822222087882204,0.4375760420450383,0.6822222087882204
228,-0.4748626154082521,0.21894215777995193,0.4748626154082521,0.21894215777995193
229,-0.49261026424898674,0.2945516653776657,0.49261026424898674,0.2945516653776657
230,0.1717531992661792,0.0028544411431358978,0.1717531992661792,0.0028544411431358978
231,-0.4063849208898638,0.3993000219611545,0.4063849208898638,0.3993000219611545
232,0.5269140889617487,-0.34451099390857537,0.5269140889617487,0.34451099390857537
233,0.33768522251951344,-0.17239091532429002,0.33768522251951344,0.17239091532429002
234,0.48924915971893496,-0.2813311389585305,0.48924915971893496,0.2813311389585305
235,-0.19831950398568451,-0.08839191474381763,0.19831950398568451,0.08839191474381763
236,-0.2845482629695788,0.04015915959624805,0.2845482629695788,0.04015915959624805
237,-0.5791301726053053,0.28136929674796174,0.5791301726053053,0.28136929674796174
238,-0.13079914527394457,0.20564394090533125,0.13079914527394457,0.20564394090533125
239,-0.36352993857416815,0.22913962413468367,0.36352993857416815,0.22913962413468367
240,-0.15937296265003,0.2667876529406346,0.15937296265003,0.2667876529406346
241,-0.02345880159887239,0.16028372524771922,0.02345880159887239,0.16028372524771922
242,-0.12141953857631237,0.04685460135784393,0.12141953857631237,0.04685460135784393
243,-0.43825511847786786,0.2939373620988855,0.43825511847786786,0.2939373620988855
244,-0.07122255361531235,0.12476641075787191,0.07122255361531235,0.12476641075787191
245,-0.17168064072854886,0.10572682639298539,0.17168064072854886,0.10572682639298539
246,-0.058397413902978014,-0.05285926259898456,0.058397413902978014,0.05285926259898456
247,-0.1902494998138385,0.3206873624181801,0.1902494998138385,0.3206873624181801
248,0.15204389742556718,0.052080693173105194,0.15204389742556718,0.052080693173105194
249,-0.11308210895446819,0.1975008098916439,0.11308210895446819,0.1975008098916439
250,-0.19500404036910585,0.3097158065915973,0.19500404036910585,0.3097158065915973
251,0.21679641962349666,-0.39448238997577584,0.21679641962349666,0.39448238997577584
252,-0.007784848375969827,0.09120325043850531,0.007784848375969827,0.09120325043850531
253,0.10948198764087456,-0.1476596824367958,0.10948198764087456,0.1476596824367958
254,0.24729043671925904,0.04716530848019038,0.24729043671925904,0.04716530848019038
255,0.06607428656683148,0.044251812991361904,0.06607428656683148,0.044251812991361904
256,-0.4218808756336866,0.31941604441677707,0.4218808756336866,0.31941604441677707
257,0.09154366508742094,-0.028561954649041515,0.09154366508742094,0.028561954649041515
258,0.3198951113544372,-0.4012189932676485,0.3198951113544372,0.4012189932676485
259,0.17169422302480808,-0.08946367318169458,0.17169422302480808,0.08946367318169458
260,0.10318930364722895,-0.05668285232798898,0.10318930364722895,0.05668285232798898
261,0.03204615882505671,-0.02982104707358978,0.03204615882505671,0.02982104707358978
262,0.46573286668539704,-0.6194892813832263,0.46573286668539704,0.6194892813832263
263,0.13160126103685596,0.00842321380149065,0.13160126103685596,0.00842321380149065
264,-0.25870765015952407,0.1094387293857595,0.25870765015952407,0.1094387293857595
265,-0.4271670315894244,0.29594671787741983,0.4271670315894244,0.29594671787741983
266,0.08065178953521386,-0.11275783856578935,0.08065178953521386,0.11275783856578935
267,0.07929084270829602,-0.13579951703267593,0.07929084270829602,0.13579951703267593
268,-0.36253856979741095,0.2504839802920059,0.36253856979741095,0.2504839802920059
269,0.5801170275959854,-0.3508363809990795,0.5801170275959854,0.3508363809990795
270,0.2723047390320901,-0.08609458407948244,0.2723047390320901,0.08609458407948244
271,0.09418519396880472,0.03210501523714041,0.09418519396880472,0.03210501523714041
272,0.26123038080008104,0.0165267650192978,0.26123038080008104,0.0165267650192978
273,0.05794320400173154,-0.0290004667485926,0.05794320400173154,0.0290004667485926
274,-0.24497956641944407,-0.24583432411408032,0.24497956641944407,0.24583432411408032
275,-0.07987811264349934,-0.05676818904104259,0.07987811264349934,0.05676818904104259
276,0.3160533271888294,-0.20325543718998637,0.3160533271888294,0.20325543718998637
277,0.17805150150637566,0.04304510982534554,0.17805150150637566,0.04304510982534554
278,0.057478603834721614,-0.2467515717108158,0.057478603834721614,0.2467515717108158
279,0.11353300153138979,0.02805583802465852,0.11353300153138979,0.02805583802465852
280,-0.43192895613614807,0.2659506052585969,0.43192895613614807,0.2659506052585969
281,0.1475670544737428,-0.18059168324112865,0.1475670544737428,0.18059168324112865
282,0.5335384555400303,-0.4743329944781154,0.5335384555400303,0.4743329944781154
283,-0.46221792547404933,0.15462614533081845,0.46221792547404933,0.15462614533081845
284,0.30966951063130127,-0.0796029765317453,0.30966951063130127,0.0796029765317453
285,-0.4658363701957829,0.3551959730204212,0.4658363701957829,0.3551959730204212
286,0.175366851323858,-0.09216749035461123,0.175366851323858,0.09216749035461123
287,-0.033916089360765775,0.21561174483472703,0.033916089360765775,0.21561174483472703
288,0.14819234832123934,-0.19843741146722116,0.14819234832123934,0.19843741146722116
289,0.20898250067602137,-0.0073160153523346705,0.20898250067602137,0.0073160153523346705
290,-0.19186422500124217,0.05426000209408981,0.19186422500124217,0.05426000209408981
291,-0.23885562195068877,0.17300076557085997,0.23885562195068877,0.17300076557085997
292,-0.03960660165656889,0.033627753628784555,0.03960660165656889,0.033627753628784555
293,0.4282034892130517,-0.3978696191614368,0.4282034892130517,0.3978696191614368
294,0.02293679226863865,-0.10227901308282177,0.02293679226863865,0.10227901308282177
295,-0.2596667990756153,-0.11320615506525226,0.2596667990756153,0.11320615506525226
296,-0.5042978290509329,0.42175471676439247,0.5042978290509329,0.42175471676439247
297,0.5907277604132376,-0.3374566944840604,0.5907277604132376,0.3374566944840604
298,0.3040666282831461,-0.16501004561624863,0.3040666282831461,0.16501004561624863
299,0.4715088747195321,-0.5782910439370371,0.4715088747195321,0.5782910439370371
300,0.05618257260165985,-0.2861139095931872,0.05618257260165985,0.2861139095931872
301,-0.2383252736034068,0.07489387365326465,0.2383252736034068,0.07489387365326465
302,0.3657752016016155,-0.42361617156475617,0.3657752016016155,0.42361617156475617
303,-0.10513582199936465,0.12325456451938564,0.10513582199936465,0.12325456451938564
304,0.00297018953111787,0.11310015703741962,0.00297018953111787,0.11310015703741962
305,0.4643348084065716,-0.24227551990667764,0.4643348084065716,0.24227551990667764
306,-0.5351916747800372,0.3259995585372381,0.5351916747800372,0.3259995585372381
307,0.12702506030057398,0.05647570786491907,0.12702506030057398,0.05647570786491907
308,0.16839840048371874,-0.14073473283122348,0.16839840048371874,0.14073473283122348
309,-0.03144058690701544,0.12191476969646858,0.03144058690701544,0.12191476969646858
310,0.11765897187076557,0.2606487286186844,0.11765897187076557,0.2606487286186844
311,0.07904425977486693,-0.03594774673896433,0.07904425977486693,0.03594774673896433
312,0.0350703815872881,-0.20116781081707186,0.0350703815872881,0.20116781081707186
313,0.02980479440745265,0.026188693668329953,0.02980479440745265,0.026188693668329953
314,0.16639082159736843,-0.004201002662880787,0.16639082159736843,0.004201002662880787
315,0.03215407380418006,0.016344258938910797,0.03215407380418006,0.016344258938910797
316,-0.36857219649735307,0.1284808507556764,0.36857219649735307,0.1284808507556764
317,-0.08574561935603793,-0.28862252666694005,0.08574561935603793,0.28862252666694005
318,0.5006323037087922,-0.4009331733679164,0.5006323037087922,0.4009331733679164
319,-0.1568724907931443,-0.11285556835611016,0.1568724907931443,0.11285556835611016
320,0.18415549352915894,-0.33138585455069347,0.18415549352915894,0.33138585455069347
321,-0.28441927609076256,0.21249786682779062,0.28441927609076256,0.21249786682779062
322,-0.11784881480053205,0.16458375407904646,0.11784881480053205,0.16458375407904646
323,0.09445604761926749,-0.08583482930812689,0.09445604761926749,0.08583482930812689
324,0.5475324158673982,-0.48589730811273724,0.5475324158673982,0.48589730811273724
325,-0.3928427350093118,0.10808530699455,0.3928427350093118,0.10808530699455
326,0.09438097363093123,-0.05658913785983766,0.09438097363093123,0.05658913785983766
327,-0.1922324961406176,0.1526268532709047,0.1922324961406176,0.1526268532709047
328,0.026572622846980767,-0.18688944247230507,0.026572622846980767,0.18688944247230507
329,-0.09063141925817939,0.35094954943642875,0.09063141925817939,0.35094954943642875
330,0.3303188447843871,-0.06453603930664575,0.3303188447843871,0.06453603930664575
331,-0.022723568291840423,0.115101929458878,0.022723568291840423,0.115101929458878
332,-0.5418099431821403,0.3661782796225457,0.5418099431821403,0.3661782796225457
333,-0.3891641216363244,-0.0075596652558925365,0.3891641216363244,0.0075596652558925365
334,-0.0952023496355935,0.18696372270552583,0.0952023496355935,0.18696372270552583
335,-0.27740428184722116,0.226891142775053,0.27740428184722116,0.226891142775053
336,-0.14030753509478175,0.0016335911087767621,0.14030753509478175,0.0016335911087767621
337,-0.05682640897031535,-0.28004885509898014,0.05682640897031535,0.28004885509898014
338,0.616987793621969,-0.2813516604868039,0.616987793621969,0.2813516604868039
339,0.29880713779843054,-0.2738950246568633,0.29880713779843054,0.2738950246568633
340,0.2570521193227982,-0.4424466152966342,0.2570521193227982,0.4424466152966342
341,0.18627511129832536,-0.05596339418352173,0.18627511129832536,0.05596339418352173
342,0.03937236672721043,-0.18197615354337662,0.03937236672721043,0.18197615354337662
343,-0.3781868735689891,0.18787782885084955,0.3781868735689891,0.18787782885084955
344,0.20787310661310168,-0.29622406734204704,0.20787310661310168,0.29622406734204704
345,0.33681703871646235,-0.14456485604693337,0.33681703871646235,0.14456485604693337
346,-0.4266695389947974,0.29837266022323183,0.4266695389947974,0.29837266022323183
347,0.12648924006457224,-0.02250089298664185,0.12648924006457224,0.02250089298664185
348,0.3455009576934295,-0.4109257399745351,0.3455009576934295,0.4109257399745351
349,-0.029066298677889714,0.2653723159546685,0.029066298677889714,0.2653723159546685
350,-0.39001015723087895,0.3462376077328241,0.39001015723087895,0.3462376077328241
351,-0.27485522488195596,0.23587367696052136,0.27485522488195596,0.23587367696052136
352,0.13502113057512263,-0.15014827301190167,0.13502113057512263,0.15014827301190167
353,-0.026609273789951433,0.04343721553160663,0.026609273789951433,0.04343721553160663
354,0.09322724235873453,0.018002894944812376,0.09322724235873453,0.018002894944812376
355,0.19780483451093334,-0.10246910713833371,0.19780483451093334,0.10246910713833371
356,0.09250196478476998,0.16865309390708144,0.09250196478476998,0.16865309390708144
